73 34 11 28 ~ start
42 54 77 33 
31 47 26 93 
27 54 2 78 
56 71 21 37 
42 80 18 87 
2 80 68 3 
92 25 48 47 
59 10 35 24 
52 38 40 33 
51 62 57 53 
65 18 16 14 
3 6 17 64 
87 41 48 87 
33 3 64 49 
20 17 58 72 
16 78 11 64 
33 97 93 65 
39 49 46 28 
52 76 32 35 
35 1 59 82 
82 78 10 1 
83 66 48 54 
81 92 84 54 
80 39 66 90 
13 14 59 76 
61 50 36 55 
32 20 64 87 
3 54 11 99 
85 47 33 32 
24 30 99 52 
43 89 36 65 
97 1 51 97 
78 11 72 12 
14 90 78 20 
57 54 8 11 
78 0 78 52 
34 77 36 65 
16 79 56 40 
32 50 65 55 
21 98 74 21 
63 19 94 90 
85 56 84 84 
38 81 18 8 
79 98 6 33 
41 51 62 43 
77 6 70 0 
84 12 52 27 
48 89 25 73 
69 78 62 82 
53 0 92 19 
14 3 2 37 
21 39 10 37 
29 24 32 72 
98 30 90 63 
39 30 16 52 
83 84 7 1 
1 69 52 33 
4 72 65 81 
49 59 50 40 
94 84 22 40 
77 62 26 46 
71 41 70 82 
43 15 51 1 
23 84 2 79 
35 56 72 0 
74 69 7 0 
54 81 76 83 
59 24 73 91 
6 2 83 2 
45 65 4 45 
86 11 88 5 
75 63 64 17 
10 70 79 18 
21 15 13 99 
38 72 98 29 
75 61 92 44 
77 41 38 93 
9 53 80 97 
59 86 81 33 
88 59 29 98 
41 7 21 88 
16 69 37 40 
74 18 33 34 
49 25 31 2 
21 53 70 97 
97 0 66 4 
43 53 15 9 
20 0 54 41 
64 51 6 93 
64 49 87 86 
98 19 21 71 
9 4 21 94 
92 24 88 39 
19 87 17 29 
12 11 46 41 
21 48 85 84 
97 29 91 38 
45 88 50 99 
35 45 74 72 
8 5 43 75 
45 14 31 45 
20 46 9 37 
73 20 62 77 
52 79 42 2 
32 86 5 16 
88 16 28 56 
38 18 50 1 
46 43 36 46 
40 52 97 21 
57 51 93 27 
25 93 64 97 
16 73 37 38 
53 82 83 95 
57 57 18 94 
69 19 49 52 
23 46 18 9 
70 39 4 53 
11 38 83 89 
37 15 84 13 
25 41 8 69 
75 25 42 37 
78 66 3 75 
89 24 39 65 
10 95 40 37 
12 98 64 36 
11 41 62 83 
69 88 14 7 
86 72 89 91 
10 15 67 33 
78 75 73 82 
82 56 7 79 
51 81 64 75 
10 29 90 25 
99 63 11 42 
93 0 74 91 
13 5 95 29 
56 23 31 73 
54 80 68 34 
5 67 24 98 
91 89 64 65 
74 0 26 17 
3 66 76 9 
65 24 93 85 
67 28 38 77 
17 94 37 32 
70 38 55 32 
55 52 55 90 
21 15 49 94 
9 60 0 45 
49 88 39 85 
1 31 21 35 
15 99 66 60 
40 68 85 88 
72 3 15 26 
70 72 71 6 
58 94 21 69 
69 80 7 15 
92 82 39 17 
90 39 67 35 
21 97 26 17 
80 35 63 59 
35 72 71 8 
49 19 7 28 
39 63 46 15 
37 12 11 50 
67 88 92 96 
26 82 58 97 
56 89 56 16 
96 7 69 71 
28 70 28 30 
98 91 30 40 
54 47 59 2 
23 81 74 75 
78 17 59 95 
73 2 27 26 
37 34 94 90 
60 25 47 44 
14 53 45 46 
6 7 39 23 
90 69 90 93 
99 96 16 11 
99 74 23 19 
42 74 20 34 
91 3 23 0 
3 76 57 12 
62 34 32 83 
36 32 90 77 
8 84 15 17 
45 91 87 12 
7 98 1 87 
6 45 37 71 
39 26 33 19 
79 54 70 59 
95 41 70 32 
54 37 42 68 
43 40 33 69 
34 84 80 10 
38 24 73 41 
32 6 92 86 
10 66 6 46 
52 28 81 84 
58 95 53 64 
70 83 32 97 
28 64 67 36 
31 70 55 94 
69 81 42 70 
43 87 95 7 
82 15 38 41 
20 45 53 95 
13 9 64 78 
12 24 73 98 
49 71 91 45 
22 32 94 16 
24 5 16 73 
97 77 67 55 
39 20 73 92 
47 59 84 18 
53 26 65 65 
24 44 79 59 
13 0 85 36 
68 81 86 16 
6 80 19 33 
4 67 77 72 
61 27 65 93 
35 78 3 42 
53 66 22 3 
87 10 11 69 
53 74 5 64 
84 17 24 71 
51 6 19 26 
53 22 98 83 
41 58 75 64 
11 40 79 80 
33 6 46 76 
67 55 52 85 
51 86 91 22 
39 18 43 79 
12 92 89 52 
78 71 97 80 
14 4 78 83 
44 19 71 65 
55 87 67 12 
84 88 8 35 
88 7 88 89 
87 55 69 57 
66 67 90 90 
37 32 46 29 
25 52 5 51 
88 43 92 55 
41 41 30 58 
13 22 25 32 
22 26 3 7 
20 30 98 70 
40 27 77 75 
26 55 57 4 
18 28 5 74 
42 50 3 84 
17 45 9 69 
4 34 44 27 
84 3 79 78 
45 38 8 83 
74 1 34 10 
10 90 42 48 
45 76 41 82 
46 66 27 18 
80 99 61 25 
28 46 71 73 
5 60 97 90 
89 55 80 38 
99 38 32 92 
85 82 1 53 
4 51 93 58 
96 98 94 51 
95 33 90 79 
50 32 78 29 
68 92 1 66 
25 55 60 58 
43 29 8 69 
60 92 33 72 
3 42 7 7 
81 68 8 17 
12 34 46 20 
27 52 24 75 
79 96 52 37 
28 44 33 73 
63 45 78 19 
70 41 69 48 
49 22 56 37 
55 59 39 29 
11 98 43 68 
28 4 4 60 
69 39 6 41 
49 26 33 73 
3 5 67 60 
5 79 37 80 
55 19 26 74 
19 92 39 48 
67 14 7 93 
84 14 25 75 
22 35 10 51 
23 91 67 85 
72 66 68 74 
77 82 46 1 
84 15 35 98 
47 28 89 69 
51 64 44 56 
55 36 1 48 
21 62 35 21 
94 27 77 76 
52 42 25 68 
97 66 98 87 
9 69 68 5 
19 94 58 37 
42 53 37 79 
31 89 79 63 
24 97 24 61 
71 59 13 80 
32 44 40 53 
89 40 23 93 
99 61 44 94 
89 30 3 89 
73 64 64 38 
53 10 87 10 
65 70 70 35 
2 16 41 50 
60 46 5 48 
22 68 38 12 
34 71 5 78 
77 71 82 15 
3 35 48 79 
61 39 8 55 
79 56 16 89 
81 12 72 39 
25 78 63 13 
73 67 40 54 
42 70 29 22 
83 44 0 51 
7 65 23 63 
62 26 75 32 
51 81 83 98 
75 66 19 95 
67 39 90 2 
8 27 9 63 
61 50 69 3 
29 92 71 94 
95 42 31 34 
33 63 0 73 
95 62 23 39 
77 38 73 97 
5 44 99 47 
92 55 49 40 
26 64 18 98 
24 32 14 41 
58 98 42 10 
38 39 21 44 
47 59 94 92 
84 91 11 1 
94 86 79 58 
24 44 47 12 
83 5 97 98 
54 22 72 53 
36 87 1 5 
76 24 70 24 
96 71 60 66 
2 82 24 21 
7 31 48 60 
98 69 60 9 
27 2 73 40 
0 70 47 46 
11 88 97 68 
55 77 81 98 
33 37 20 43 
71 74 71 31 
39 31 39 46 
85 5 26 75 
63 39 93 73 
77 52 77 7 
28 37 59 53 
88 76 5 77 
24 76 62 59 
21 72 63 88 
44 67 6 54 
44 72 98 1 
94 9 49 41 
99 72 19 32 
34 78 74 12 
12 76 63 49 
13 45 34 98 
50 93 62 94 
84 16 59 79 
55 6 9 87 
33 83 71 1 
72 29 75 92 
54 43 37 13 
41 93 20 43 
44 28 48 20 
25 46 15 62 
17 43 19 98 
81 53 54 18 
45 8 39 51 
7 23 26 22 
78 58 18 83 
33 7 81 32 
12 42 9 5 
13 53 8 27 
97 14 2 29 
49 88 4 83 
2 29 19 2 
65 79 5 38 
85 69 58 76 
88 99 16 50 
42 74 65 36 
32 82 44 72 
12 45 30 11 
64 60 40 99 
76 39 32 54 
16 0 88 75 
84 97 89 66 
72 3 7 39 
83 41 82 90 
30 13 49 74 
35 58 59 8 
39 60 14 77 
52 53 42 17 
37 41 10 52 
83 18 82 65 
60 93 24 23 
36 75 47 65 
90 25 3 92 
8 82 40 40 
56 20 39 0 
61 99 68 44 
24 10 7 62 
85 65 14 66 
14 86 22 98 
6 36 97 34 
55 11 93 60 
47 64 1 42 
53 27 93 35 
48 48 24 91 
31 92 87 91 
3 62 66 13 
74 78 65 61 
74 42 65 10 
83 15 92 19 
75 14 56 38 
29 74 63 69 
55 59 85 6 
39 7 17 49 
7 68 42 90 
82 98 75 51 
97 34 65 54 
27 97 68 71 
78 66 34 52 
82 22 97 60 
37 50 74 43 
46 75 45 44 
94 69 14 43 
31 92 3 19 
36 59 83 95 
33 18 8 50 
84 77 43 37 
67 2 1 29 
99 99 77 94 
82 28 39 68 
76 71 94 20 
34 27 30 31 
4 80 14 80 
74 57 77 33 
72 38 49 31 
80 31 38 64 
55 65 83 54 
51 28 55 11 
6 34 28 43 
25 30 92 81 
41 14 7 49 
0 48 97 59 
3 17 84 35 
70 54 76 54 
21 35 47 7 
93 21 30 2 
17 25 18 97 
74 37 24 43 
16 88 45 32 
18 44 51 89 
74 26 79 23 
69 19 37 50 
25 99 77 38 
79 12 1 76 
92 1 66 49 
42 80 37 40 
48 27 43 77 
91 3 12 78 
4 12 24 69 
57 71 95 46 
42 45 56 69 
27 67 44 59 
59 3 44 94 
48 93 15 39 
63 65 80 98 
73 4 0 80 
34 74 49 2 
43 66 78 89 
62 84 69 22 
38 39 41 88 
9 97 92 18 
66 44 41 76 
61 77 46 46 
57 85 60 73 
65 5 32 90 
72 22 7 12 
75 98 80 6 
65 15 75 50 
41 19 33 96 
51 92 41 99 
22 42 20 14 
55 6 69 17 
10 55 32 45 
67 86 59 96 
80 9 12 26 
6 99 49 43 
26 58 27 8 
79 70 62 38 
28 28 74 57 
1 36 62 24 
76 27 47 49 
81 28 49 48 
31 84 65 24 
13 6 21 70 
8 61 33 81 
28 91 68 6 
16 2 97 42 
79 68 90 65 
71 93 98 17 
86 61 47 14 
90 47 53 38 
41 91 79 53 
19 58 8 58 
66 80 64 15 
49 64 45 24 
78 59 99 99 
36 32 35 69 
80 88 6 10 
23 39 72 89 
5 1 27 74 
22 19 29 92 
79 33 46 26 
20 9 23 45 
66 89 33 19 
0 0 71 45 
22 68 30 84 
6 81 85 94 
80 49 10 35 
83 33 37 63 
17 96 72 19 
75 10 84 55 
98 52 69 38 
63 19 41 26 
95 12 58 97 
66 77 38 3 
8 14 46 54 
61 11 3 21 
63 77 63 87 
64 32 52 68 
43 70 63 82 
99 96 82 97 
84 4 72 31 
45 35 1 58 
45 69 3 79 
30 15 33 54 
33 72 23 61 
15 63 80 29 
34 31 40 27 
91 62 43 24 
89 44 38 25 
83 15 28 83 
24 32 86 23 
20 14 79 83 
97 26 93 54 
35 78 22 18 
50 51 91 43 
87 41 18 61 
63 18 64 35 
35 1 50 95 
45 40 55 34 
91 58 91 78 
26 15 19 33 
35 21 39 71 
18 63 5 78 
79 40 4 78 
62 95 85 12 
7 0 84 40 
92 51 69 83 
21 89 81 99 
63 54 55 12 
80 17 19 35 
40 32 25 55 
11 65 81 21 
42 40 78 16 
15 65 81 54 
75 71 50 81 
26 63 27 69 
22 23 83 79 
65 8 36 36 
49 90 29 5 
9 63 24 88 
55 66 93 48 
81 42 82 54 
94 1 79 14 
8 11 85 66 
9 34 64 38 
12 12 21 80 
83 4 29 14 
40 90 35 38 
96 2 19 7 
38 41 9 45 
28 17 10 14 
18 12 38 37 
68 5 10 81 
99 8 67 80 
94 60 7 4 
92 0 97 20 
52 83 67 77 
69 38 82 58 
56 70 17 45 
56 99 70 44 
54 70 83 84 
9 46 56 3 
70 79 69 36 
78 64 64 26 
95 75 82 34 
74 93 56 13 
90 11 55 17 
84 90 53 35 
30 12 20 31 
2 86 8 45 
93 54 19 33 
70 10 61 79 
86 17 77 78 
51 1 86 8 
50 41 56 32 
73 39 75 30 
89 19 77 54 
19 51 57 29 
14 14 72 37 
57 88 24 30 
10 92 98 94 
15 64 13 24 
47 90 48 42 
71 17 83 45 
99 66 10 12 
7 20 58 32 
59 12 76 85 
21 65 52 95 
39 19 7 35 
30 90 85 69 
2 13 92 43 
0 15 51 34 
80 23 67 80 
66 34 8 32 
56 41 75 9 
48 40 94 7 
11 76 95 33 
76 10 88 35 
86 21 55 88 
67 75 79 54 
96 86 13 77 
25 31 2 84 
87 67 81 69 
58 84 55 96 
46 43 16 26 
35 35 17 87 
88 29 98 28 
18 41 11 61 
76 36 80 4 
45 8 5 16 
66 98 83 99 
61 8 31 98 
75 71 47 24 
2 20 60 77 
2 34 94 77 
98 38 81 28 
68 20 42 23 
43 6 58 57 
48 67 76 89 
37 56 63 84 
2 78 80 91 
24 68 17 74 
45 11 74 1 
50 80 86 88 
5 55 8 51 
37 19 3 87 
48 51 15 87 
47 18 23 15 
86 67 26 48 
64 48 35 32 
97 46 89 35 
32 96 76 98 
2 67 51 76 
29 30 34 7 
1 5 97 22 
58 73 23 21 
57 73 56 15 
86 49 73 76 
67 80 6 19 
62 82 79 40 
81 42 54 12 
0 73 74 41 
39 28 64 64 
4 56 42 10 
40 31 59 65 
69 44 95 12 
84 91 24 68 
85 85 45 32 
17 11 84 62 
36 14 77 60 
91 49 32 94 
67 52 93 98 
26 69 29 8 
45 95 77 63 
13 89 16 58 
69 4 16 73 
8 57 91 19 
80 65 55 32 
17 43 46 11 
79 6 97 61 
48 32 76 1 
60 75 54 34 
93 47 96 43 
22 19 21 13 
75 46 30 87 
5 20 30 95 
55 68 64 59 
59 70 97 20 
92 23 64 79 
63 11 78 97 
6 50 12 92 
37 45 99 45 
81 86 12 26 
14 9 8 57 
3 28 56 77 
67 68 86 44 
36 74 69 18 
19 61 11 3 
69 68 66 60 
60 12 40 22 
80 6 74 21 
65 92 83 21 
21 62 35 80 
85 87 72 81 
4 39 66 15 
44 10 37 17 
43 61 48 72 
86 68 60 1 
89 66 83 83 
26 62 65 33 
61 57 16 56 
23 94 52 14 
54 16 41 98 
72 96 1 84 
80 4 15 39 
73 9 93 11 
84 90 53 66 
41 85 27 55 
17 88 91 1 
51 77 27 42 
85 93 26 61 
36 52 76 12 
88 36 71 1 
92 33 15 47 
21 17 98 17 
39 56 87 70 
5 78 35 64 
55 12 32 83 
73 11 59 20 
89 82 50 86 
19 38 96 89 
91 15 84 85 
86 93 5 44 
53 89 6 0 
68 89 39 31 
22 53 94 10 
32 65 76 98 
34 62 38 3 
85 31 78 16 
92 20 16 29 
64 67 31 12 
73 24 15 58 
1 36 59 22 
37 53 15 99 
93 22 12 34 
90 54 27 37 
3 8 87 92 
9 22 76 77 
39 33 28 68 
20 62 71 22 
5 23 0 21 
26 0 80 17 
21 65 45 18 
82 65 34 21 
56 76 65 65 
88 65 3 13 
13 81 90 82 
49 28 25 36 
67 7 21 29 
4 85 91 22 
43 62 55 45 
49 8 0 62 
84 39 43 81 
84 37 51 28 
54 81 28 23 
67 54 34 32 
62 89 61 39 
58 97 22 96 
11 62 9 5 
82 11 99 80 
3 97 85 82 
47 78 61 60 
69 90 68 52 
93 90 78 78 
82 23 99 42 
58 35 6 2 
85 13 73 87 
91 31 83 64 
43 69 53 15 
44 9 58 65 
98 86 73 45 
23 38 19 57 
86 59 28 51 
81 52 39 60 
43 10 47 15 
89 6 43 64 
15 49 0 71 
5 81 68 7 
41 19 97 38 
38 15 74 63 
84 1 67 56 
74 20 15 60 
17 59 27 4 
3 26 97 98 
