## Synthetic power supply data for UpperPos12VoltPowerSupply
## Thu Feb 28 13:46:52 EST 2002
00:00:23000 UpperPos12VoltPowerSupply 12.04
00:00:23500 UpperPos12VoltPowerSupply 12.1
00:00:24000 UpperPos12VoltPowerSupply 12.05
00:00:24500 UpperPos12VoltPowerSupply 12.09
00:00:25000 UpperPos12VoltPowerSupply 12.05
00:00:25500 UpperPos12VoltPowerSupply 11.96
00:00:26000 UpperPos12VoltPowerSupply 11.93
00:00:26500 UpperPos12VoltPowerSupply 11.9
00:00:27000 UpperPos12VoltPowerSupply 11.89
00:00:27500 UpperPos12VoltPowerSupply 11.94
00:00:28000 UpperPos12VoltPowerSupply 11.98
00:00:28500 UpperPos12VoltPowerSupply 11.97
00:00:29000 UpperPos12VoltPowerSupply 11.98
00:00:29500 UpperPos12VoltPowerSupply 12.03
00:00:30000 UpperPos12VoltPowerSupply 12.07
00:00:30500 UpperPos12VoltPowerSupply 11.98
00:00:31000 UpperPos12VoltPowerSupply 11.98
00:00:31500 UpperPos12VoltPowerSupply 11.98
00:00:32000 UpperPos12VoltPowerSupply 12.01
00:00:32500 UpperPos12VoltPowerSupply 11.99
00:00:33000 UpperPos12VoltPowerSupply 11.89
00:00:33500 UpperPos12VoltPowerSupply 11.91
00:00:34000 UpperPos12VoltPowerSupply 12.0
00:00:34500 UpperPos12VoltPowerSupply 12.01
00:00:35000 UpperPos12VoltPowerSupply 12.02
00:00:35500 UpperPos12VoltPowerSupply 12.09
00:00:36000 UpperPos12VoltPowerSupply 11.93
00:00:36500 UpperPos12VoltPowerSupply 12.04
00:00:37000 UpperPos12VoltPowerSupply 11.98
00:00:37500 UpperPos12VoltPowerSupply 11.9
00:00:38000 UpperPos12VoltPowerSupply 12.06
00:00:38500 UpperPos12VoltPowerSupply 12.07
00:00:39000 UpperPos12VoltPowerSupply 11.93
00:00:39500 UpperPos12VoltPowerSupply 11.96
00:00:40000 UpperPos12VoltPowerSupply 11.98
00:00:40500 UpperPos12VoltPowerSupply 12.03
00:00:41000 UpperPos12VoltPowerSupply 12.1
00:00:41500 UpperPos12VoltPowerSupply 12.08
00:00:42000 UpperPos12VoltPowerSupply 11.91
00:00:42500 UpperPos12VoltPowerSupply 11.98
00:00:43000 UpperPos12VoltPowerSupply 12.08
00:00:43500 UpperPos12VoltPowerSupply 12.08
00:00:44000 UpperPos12VoltPowerSupply 11.9
00:00:44500 UpperPos12VoltPowerSupply 12.0
00:00:45000 UpperPos12VoltPowerSupply 11.89
00:00:45500 UpperPos12VoltPowerSupply 12.1
00:00:46000 UpperPos12VoltPowerSupply 11.99
00:00:46500 UpperPos12VoltPowerSupply 11.89
00:00:47000 UpperPos12VoltPowerSupply 11.96
00:00:47500 UpperPos12VoltPowerSupply 11.94
00:00:48000 UpperPos12VoltPowerSupply 12.07
00:00:48500 UpperPos12VoltPowerSupply 12.05
00:00:49000 UpperPos12VoltPowerSupply 12.1
00:00:49500 UpperPos12VoltPowerSupply 12.1
00:00:50000 UpperPos12VoltPowerSupply 12.04
00:00:50500 UpperPos12VoltPowerSupply 12.02
00:00:51000 UpperPos12VoltPowerSupply 12.03
00:00:51500 UpperPos12VoltPowerSupply 11.91
00:00:52000 UpperPos12VoltPowerSupply 12.09
00:00:52500 UpperPos12VoltPowerSupply 12.09
00:00:53000 UpperPos12VoltPowerSupply 11.93
00:00:53500 UpperPos12VoltPowerSupply 11.9
00:00:54000 UpperPos12VoltPowerSupply 11.91
00:00:54500 UpperPos12VoltPowerSupply 11.91
00:00:55000 UpperPos12VoltPowerSupply 11.92
00:00:55500 UpperPos12VoltPowerSupply 12.1
00:00:56000 UpperPos12VoltPowerSupply 11.9
00:00:56500 UpperPos12VoltPowerSupply 11.98
00:00:57000 UpperPos12VoltPowerSupply 11.99
00:00:57500 UpperPos12VoltPowerSupply 12.0
00:00:58000 UpperPos12VoltPowerSupply 12.04
00:00:58500 UpperPos12VoltPowerSupply 11.9
00:00:59000 UpperPos12VoltPowerSupply 12.02
00:00:59500 UpperPos12VoltPowerSupply 12.1
00:00:60000 UpperPos12VoltPowerSupply 11.96
00:00:60500 UpperPos12VoltPowerSupply 11.96
00:00:61000 UpperPos12VoltPowerSupply 12.1
00:00:61500 UpperPos12VoltPowerSupply 11.97
00:00:62000 UpperPos12VoltPowerSupply 11.96
00:00:62500 UpperPos12VoltPowerSupply 11.99
00:00:63000 UpperPos12VoltPowerSupply 12.05
00:00:63500 UpperPos12VoltPowerSupply 12.09
00:00:64000 UpperPos12VoltPowerSupply 11.94
00:00:64500 UpperPos12VoltPowerSupply 12.0
00:00:65000 UpperPos12VoltPowerSupply 11.93
00:00:65500 UpperPos12VoltPowerSupply 11.98
00:00:66000 UpperPos12VoltPowerSupply 12.02
00:00:66500 UpperPos12VoltPowerSupply 11.92
00:00:67000 UpperPos12VoltPowerSupply 12.0
00:00:67500 UpperPos12VoltPowerSupply 11.89
00:00:68000 UpperPos12VoltPowerSupply 11.95
00:00:68500 UpperPos12VoltPowerSupply 12.02
00:00:69000 UpperPos12VoltPowerSupply 12.1
00:00:69500 UpperPos12VoltPowerSupply 11.92
00:00:70000 UpperPos12VoltPowerSupply 12.02
00:00:70500 UpperPos12VoltPowerSupply 12.01
00:00:71000 UpperPos12VoltPowerSupply 12.01
00:00:71500 UpperPos12VoltPowerSupply 12.05
00:00:72000 UpperPos12VoltPowerSupply 12.05
00:00:72500 UpperPos12VoltPowerSupply 12.01
00:00:73000 UpperPos12VoltPowerSupply 12.08
00:00:73500 UpperPos12VoltPowerSupply 11.92
00:00:74000 UpperPos12VoltPowerSupply 11.96
00:00:74500 UpperPos12VoltPowerSupply 11.92
00:00:75000 UpperPos12VoltPowerSupply 11.98
00:00:75500 UpperPos12VoltPowerSupply 12.07
00:00:76000 UpperPos12VoltPowerSupply 11.9
00:00:76500 UpperPos12VoltPowerSupply 12.01
00:00:77000 UpperPos12VoltPowerSupply 11.95
00:00:77500 UpperPos12VoltPowerSupply 12.08
00:00:78000 UpperPos12VoltPowerSupply 12.06
00:00:78500 UpperPos12VoltPowerSupply 12.09
00:00:79000 UpperPos12VoltPowerSupply 11.94
00:00:79500 UpperPos12VoltPowerSupply 11.92
00:00:80000 UpperPos12VoltPowerSupply 11.99
00:00:80500 UpperPos12VoltPowerSupply 11.99
00:00:81000 UpperPos12VoltPowerSupply 12.1
00:00:81500 UpperPos12VoltPowerSupply 11.96
00:00:82000 UpperPos12VoltPowerSupply 12.1
00:00:82500 UpperPos12VoltPowerSupply 12.08
00:00:83000 UpperPos12VoltPowerSupply 12.07
00:00:83500 UpperPos12VoltPowerSupply 12.08
00:00:84000 UpperPos12VoltPowerSupply 12.1
00:00:84500 UpperPos12VoltPowerSupply 12.02
00:00:85000 UpperPos12VoltPowerSupply 11.97
00:00:85500 UpperPos12VoltPowerSupply 11.98
00:00:86000 UpperPos12VoltPowerSupply 12.09
00:00:86500 UpperPos12VoltPowerSupply 12.04
00:00:87000 UpperPos12VoltPowerSupply 11.9
00:00:87500 UpperPos12VoltPowerSupply 11.91
00:00:88000 UpperPos12VoltPowerSupply 11.9
00:00:88500 UpperPos12VoltPowerSupply 11.95
00:00:89000 UpperPos12VoltPowerSupply 11.97
00:00:89500 UpperPos12VoltPowerSupply 11.94
00:00:90000 UpperPos12VoltPowerSupply 11.98
00:00:90500 UpperPos12VoltPowerSupply 11.98
00:00:91000 UpperPos12VoltPowerSupply 12.03
00:00:91500 UpperPos12VoltPowerSupply 11.93
00:00:92000 UpperPos12VoltPowerSupply 12.01
00:00:92500 UpperPos12VoltPowerSupply 11.9
00:00:93000 UpperPos12VoltPowerSupply 11.96
00:00:93500 UpperPos12VoltPowerSupply 11.95
00:00:94000 UpperPos12VoltPowerSupply 12.09
00:00:94500 UpperPos12VoltPowerSupply 12.04
00:00:95000 UpperPos12VoltPowerSupply 11.92
00:00:95500 UpperPos12VoltPowerSupply 11.92
00:00:96000 UpperPos12VoltPowerSupply 11.93
00:00:96500 UpperPos12VoltPowerSupply 12.07
00:00:97000 UpperPos12VoltPowerSupply 11.98
00:00:97500 UpperPos12VoltPowerSupply 11.93
00:00:98000 UpperPos12VoltPowerSupply 11.96
00:00:98500 UpperPos12VoltPowerSupply 11.95
00:00:99000 UpperPos12VoltPowerSupply 11.94
00:00:99500 UpperPos12VoltPowerSupply 11.91
00:00:100000 UpperPos12VoltPowerSupply 12.08
00:00:100500 UpperPos12VoltPowerSupply 11.9
00:00:101000 UpperPos12VoltPowerSupply 12.01
00:00:101500 UpperPos12VoltPowerSupply 12.06
00:00:102000 UpperPos12VoltPowerSupply 11.92
00:00:102500 UpperPos12VoltPowerSupply 12.05
00:00:103000 UpperPos12VoltPowerSupply 12.09
00:00:103500 UpperPos12VoltPowerSupply 12.1
00:00:104000 UpperPos12VoltPowerSupply 11.9
00:00:104500 UpperPos12VoltPowerSupply 12.08
00:00:105000 UpperPos12VoltPowerSupply 12.01
00:00:105500 UpperPos12VoltPowerSupply 12.03
00:00:106000 UpperPos12VoltPowerSupply 11.94
00:00:106500 UpperPos12VoltPowerSupply 11.95
00:00:107000 UpperPos12VoltPowerSupply 11.98
00:00:107500 UpperPos12VoltPowerSupply 11.96
00:00:108000 UpperPos12VoltPowerSupply 11.94
00:00:108500 UpperPos12VoltPowerSupply 12.06
00:00:109000 UpperPos12VoltPowerSupply 11.95
00:00:109500 UpperPos12VoltPowerSupply 12.1
00:00:110000 UpperPos12VoltPowerSupply 12.02
00:00:110500 UpperPos12VoltPowerSupply 11.99
00:00:111000 UpperPos12VoltPowerSupply 11.91
00:00:111500 UpperPos12VoltPowerSupply 11.96
00:00:112000 UpperPos12VoltPowerSupply 11.99
00:00:112500 UpperPos12VoltPowerSupply 11.99
00:00:113000 UpperPos12VoltPowerSupply 12.09
00:00:113500 UpperPos12VoltPowerSupply 12.04
00:00:114000 UpperPos12VoltPowerSupply 12.0
00:00:114500 UpperPos12VoltPowerSupply 11.95
00:00:115000 UpperPos12VoltPowerSupply 12.01
00:00:115500 UpperPos12VoltPowerSupply 11.97
00:00:116000 UpperPos12VoltPowerSupply 11.91
00:00:116500 UpperPos12VoltPowerSupply 11.89
00:00:117000 UpperPos12VoltPowerSupply 12.05
00:00:117500 UpperPos12VoltPowerSupply 12.02
00:00:118000 UpperPos12VoltPowerSupply 12.02
00:00:118500 UpperPos12VoltPowerSupply 12.0
00:00:119000 UpperPos12VoltPowerSupply 12.02
00:00:119500 UpperPos12VoltPowerSupply 12.07
00:00:120000 UpperPos12VoltPowerSupply 12.04
00:00:120500 UpperPos12VoltPowerSupply 11.97
00:00:121000 UpperPos12VoltPowerSupply 12.01
00:00:121500 UpperPos12VoltPowerSupply 11.97
00:00:122000 UpperPos12VoltPowerSupply 12.09
00:00:122500 UpperPos12VoltPowerSupply 11.95
00:00:123000 UpperPos12VoltPowerSupply 11.92
00:00:123500 UpperPos12VoltPowerSupply 11.97
00:00:124000 UpperPos12VoltPowerSupply 11.93
00:00:124500 UpperPos12VoltPowerSupply 12.01
00:00:125000 UpperPos12VoltPowerSupply 11.98
00:00:125500 UpperPos12VoltPowerSupply 11.98
00:00:126000 UpperPos12VoltPowerSupply 12.04
00:00:126500 UpperPos12VoltPowerSupply 11.96
00:00:127000 UpperPos12VoltPowerSupply 12.03
00:00:127500 UpperPos12VoltPowerSupply 12.03
00:00:128000 UpperPos12VoltPowerSupply 11.92
00:00:128500 UpperPos12VoltPowerSupply 12.05
00:00:129000 UpperPos12VoltPowerSupply 12.08
00:00:129500 UpperPos12VoltPowerSupply 11.9
00:00:130000 UpperPos12VoltPowerSupply 11.89
00:00:130500 UpperPos12VoltPowerSupply 12.01
00:00:131000 UpperPos12VoltPowerSupply 11.9
00:00:131500 UpperPos12VoltPowerSupply 12.1
00:00:132000 UpperPos12VoltPowerSupply 11.93
## Synthetic power supply data for LowerPos12VoltPowerSupply
## Thu Feb 28 13:46:53 EST 2002
00:00:0 LowerPos12VoltPowerSupply 12.03
00:00:500 LowerPos12VoltPowerSupply 12.0
00:00:1000 LowerPos12VoltPowerSupply 11.99
00:00:1500 LowerPos12VoltPowerSupply 12.09
00:00:2000 LowerPos12VoltPowerSupply 11.93
00:00:2500 LowerPos12VoltPowerSupply 11.95
00:00:3000 LowerPos12VoltPowerSupply 12.04
00:00:3500 LowerPos12VoltPowerSupply 12.01
00:00:4000 LowerPos12VoltPowerSupply 11.96
00:00:4500 LowerPos12VoltPowerSupply 11.96
00:00:5000 LowerPos12VoltPowerSupply 12.06
00:00:5500 LowerPos12VoltPowerSupply 12.06
00:00:6000 LowerPos12VoltPowerSupply 12.1
00:00:6500 LowerPos12VoltPowerSupply 12.08
00:00:7000 LowerPos12VoltPowerSupply 12.08
00:00:7500 LowerPos12VoltPowerSupply 11.93
00:00:8000 LowerPos12VoltPowerSupply 11.92
00:00:8500 LowerPos12VoltPowerSupply 12.02
00:00:9000 LowerPos12VoltPowerSupply 11.99
00:00:9500 LowerPos12VoltPowerSupply 12.06
00:00:10000 LowerPos12VoltPowerSupply 12.03
00:00:10500 LowerPos12VoltPowerSupply 12.07
00:00:11000 LowerPos12VoltPowerSupply 12.04
00:00:11500 LowerPos12VoltPowerSupply 12.06
00:00:12000 LowerPos12VoltPowerSupply 11.96
00:00:12500 LowerPos12VoltPowerSupply 12.02
00:00:13000 LowerPos12VoltPowerSupply 11.9
00:00:13500 LowerPos12VoltPowerSupply 11.96
00:00:14000 LowerPos12VoltPowerSupply 12.04
00:00:14500 LowerPos12VoltPowerSupply 11.93
00:00:15000 LowerPos12VoltPowerSupply 12.02
00:00:15500 LowerPos12VoltPowerSupply 12.07
00:00:16000 LowerPos12VoltPowerSupply 11.95
00:00:16500 LowerPos12VoltPowerSupply 12.09
00:00:17000 LowerPos12VoltPowerSupply 11.96
00:00:17500 LowerPos12VoltPowerSupply 11.91
00:00:18000 LowerPos12VoltPowerSupply 12.01
00:00:18500 LowerPos12VoltPowerSupply 12.1
00:00:19000 LowerPos12VoltPowerSupply 12.08
00:00:19500 LowerPos12VoltPowerSupply 12.03
00:00:20000 LowerPos12VoltPowerSupply 12.07
00:00:20500 LowerPos12VoltPowerSupply 11.9
00:00:21000 LowerPos12VoltPowerSupply 12.1
00:00:21500 LowerPos12VoltPowerSupply 12.07
00:00:22000 LowerPos12VoltPowerSupply 12.05
00:00:22500 LowerPos12VoltPowerSupply 12.1
00:00:23000 LowerPos12VoltPowerSupply 11.97
00:00:23500 LowerPos12VoltPowerSupply 12.06
00:00:24000 LowerPos12VoltPowerSupply 12.01
00:00:24500 LowerPos12VoltPowerSupply 11.98
00:00:25000 LowerPos12VoltPowerSupply 12.1
00:00:25500 LowerPos12VoltPowerSupply 12.08
00:00:26000 LowerPos12VoltPowerSupply 12.01
00:00:26500 LowerPos12VoltPowerSupply 11.97
00:00:27000 LowerPos12VoltPowerSupply 12.03
00:00:27500 LowerPos12VoltPowerSupply 11.94
00:00:28000 LowerPos12VoltPowerSupply 12.03
00:00:28500 LowerPos12VoltPowerSupply 12.01
00:00:29000 LowerPos12VoltPowerSupply 12.05
00:00:29500 LowerPos12VoltPowerSupply 12.02
00:00:30000 LowerPos12VoltPowerSupply 12.09
00:00:30500 LowerPos12VoltPowerSupply 11.96
00:00:31000 LowerPos12VoltPowerSupply 11.97
00:00:31500 LowerPos12VoltPowerSupply 12.04
00:00:32000 LowerPos12VoltPowerSupply 11.91
00:00:32500 LowerPos12VoltPowerSupply 11.9
00:00:33000 LowerPos12VoltPowerSupply 12.08
00:00:33500 LowerPos12VoltPowerSupply 12.1
00:00:34000 LowerPos12VoltPowerSupply 12.0
00:00:34500 LowerPos12VoltPowerSupply 11.96
00:00:35000 LowerPos12VoltPowerSupply 12.02
00:00:35500 LowerPos12VoltPowerSupply 12.0
00:00:36000 LowerPos12VoltPowerSupply 12.09
00:00:36500 LowerPos12VoltPowerSupply 11.96
00:00:37000 LowerPos12VoltPowerSupply 12.01
00:00:37500 LowerPos12VoltPowerSupply 11.98
00:00:38000 LowerPos12VoltPowerSupply 11.89
00:00:38500 LowerPos12VoltPowerSupply 11.94
00:00:39000 LowerPos12VoltPowerSupply 12.09
00:00:39500 LowerPos12VoltPowerSupply 12.06
00:00:40000 LowerPos12VoltPowerSupply 11.91
00:00:40500 LowerPos12VoltPowerSupply 11.91
00:00:41000 LowerPos12VoltPowerSupply 11.89
00:00:41500 LowerPos12VoltPowerSupply 12.04
00:00:42000 LowerPos12VoltPowerSupply 11.92
00:00:42500 LowerPos12VoltPowerSupply 12.08
00:00:43000 LowerPos12VoltPowerSupply 12.04
00:00:43500 LowerPos12VoltPowerSupply 12.01
00:00:44000 LowerPos12VoltPowerSupply 12.09
00:00:44500 LowerPos12VoltPowerSupply 12.06
00:00:45000 LowerPos12VoltPowerSupply 12.1
00:00:45500 LowerPos12VoltPowerSupply 12.01
00:00:46000 LowerPos12VoltPowerSupply 12.07
00:00:46500 LowerPos12VoltPowerSupply 11.9
00:00:47000 LowerPos12VoltPowerSupply 12.06
00:00:47500 LowerPos12VoltPowerSupply 11.95
00:00:48000 LowerPos12VoltPowerSupply 12.06
00:00:48500 LowerPos12VoltPowerSupply 12.03
00:00:49000 LowerPos12VoltPowerSupply 12.09
00:00:49500 LowerPos12VoltPowerSupply 11.92
00:00:50000 LowerPos12VoltPowerSupply 11.97
00:00:50500 LowerPos12VoltPowerSupply 12.03
00:00:51000 LowerPos12VoltPowerSupply 12.08
00:00:51500 LowerPos12VoltPowerSupply 12.0
00:00:52000 LowerPos12VoltPowerSupply 11.9
00:00:52500 LowerPos12VoltPowerSupply 12.09
00:00:53000 LowerPos12VoltPowerSupply 11.95
00:00:53500 LowerPos12VoltPowerSupply 12.02
00:00:54000 LowerPos12VoltPowerSupply 12.08
00:00:54500 LowerPos12VoltPowerSupply 11.9
00:00:55000 LowerPos12VoltPowerSupply 12.08
00:00:55500 LowerPos12VoltPowerSupply 11.91
00:00:56000 LowerPos12VoltPowerSupply 12.01
00:00:56500 LowerPos12VoltPowerSupply 11.89
00:00:57000 LowerPos12VoltPowerSupply 12.06
00:00:57500 LowerPos12VoltPowerSupply 12.06
00:00:58000 LowerPos12VoltPowerSupply 12.04
00:00:58500 LowerPos12VoltPowerSupply 12.01
00:00:59000 LowerPos12VoltPowerSupply 12.02
00:00:59500 LowerPos12VoltPowerSupply 12.05
00:00:60000 LowerPos12VoltPowerSupply 11.97
00:00:60500 LowerPos12VoltPowerSupply 12.03
00:00:61000 LowerPos12VoltPowerSupply 12.02
00:00:61500 LowerPos12VoltPowerSupply 12.05
00:00:62000 LowerPos12VoltPowerSupply 12.04
00:00:62500 LowerPos12VoltPowerSupply 11.91
00:00:63000 LowerPos12VoltPowerSupply 11.92
00:00:63500 LowerPos12VoltPowerSupply 11.97
00:00:64000 LowerPos12VoltPowerSupply 11.99
00:00:64500 LowerPos12VoltPowerSupply 11.98
00:00:65000 LowerPos12VoltPowerSupply 12.01
00:00:65500 LowerPos12VoltPowerSupply 12.03
00:00:66000 LowerPos12VoltPowerSupply 11.95
00:00:66500 LowerPos12VoltPowerSupply 12.08
00:00:67000 LowerPos12VoltPowerSupply 11.9
00:00:67500 LowerPos12VoltPowerSupply 12.03
00:00:68000 LowerPos12VoltPowerSupply 12.1
00:00:68500 LowerPos12VoltPowerSupply 11.93
00:00:69000 LowerPos12VoltPowerSupply 11.97
00:00:69500 LowerPos12VoltPowerSupply 12.09
00:00:70000 LowerPos12VoltPowerSupply 12.05
00:00:70500 LowerPos12VoltPowerSupply 12.09
00:00:71000 LowerPos12VoltPowerSupply 12.09
00:00:71500 LowerPos12VoltPowerSupply 11.97
00:00:72000 LowerPos12VoltPowerSupply 11.89
00:00:72500 LowerPos12VoltPowerSupply 11.97
00:00:73000 LowerPos12VoltPowerSupply 11.96
00:00:73500 LowerPos12VoltPowerSupply 11.96
00:00:74000 LowerPos12VoltPowerSupply 11.94
00:00:74500 LowerPos12VoltPowerSupply 12.04
00:00:75000 LowerPos12VoltPowerSupply 12.06
00:00:75500 LowerPos12VoltPowerSupply 11.92
00:00:76000 LowerPos12VoltPowerSupply 12.01
00:00:76500 LowerPos12VoltPowerSupply 12.06
00:00:77000 LowerPos12VoltPowerSupply 12.06
00:00:77500 LowerPos12VoltPowerSupply 12.01
00:00:78000 LowerPos12VoltPowerSupply 11.99
00:00:78500 LowerPos12VoltPowerSupply 12.02
00:00:79000 LowerPos12VoltPowerSupply 12.01
00:00:79500 LowerPos12VoltPowerSupply 12.02
00:00:80000 LowerPos12VoltPowerSupply 11.92
00:00:80500 LowerPos12VoltPowerSupply 12.09
00:00:81000 LowerPos12VoltPowerSupply 12.07
00:00:81500 LowerPos12VoltPowerSupply 11.97
00:00:82000 LowerPos12VoltPowerSupply 12.08
00:00:82500 LowerPos12VoltPowerSupply 11.91
00:00:83000 LowerPos12VoltPowerSupply 12.08
00:00:83500 LowerPos12VoltPowerSupply 11.96
00:00:84000 LowerPos12VoltPowerSupply 12.06
00:00:84500 LowerPos12VoltPowerSupply 12.05
00:00:85000 LowerPos12VoltPowerSupply 12.09
00:00:85500 LowerPos12VoltPowerSupply 12.0
00:00:86000 LowerPos12VoltPowerSupply 11.94
00:00:86500 LowerPos12VoltPowerSupply 11.9
00:00:87000 LowerPos12VoltPowerSupply 11.95
00:00:87500 LowerPos12VoltPowerSupply 11.97
00:00:88000 LowerPos12VoltPowerSupply 12.05
00:00:88500 LowerPos12VoltPowerSupply 12.1
00:00:89000 LowerPos12VoltPowerSupply 11.89
00:00:89500 LowerPos12VoltPowerSupply 12.07
00:00:90000 LowerPos12VoltPowerSupply 11.97
00:00:90500 LowerPos12VoltPowerSupply 11.9
00:00:91000 LowerPos12VoltPowerSupply 11.89
00:00:91500 LowerPos12VoltPowerSupply 12.1
00:00:92000 LowerPos12VoltPowerSupply 11.94
00:00:92500 LowerPos12VoltPowerSupply 11.92
00:00:93000 LowerPos12VoltPowerSupply 11.96
00:00:93500 LowerPos12VoltPowerSupply 11.99
00:00:94000 LowerPos12VoltPowerSupply 12.05
00:00:94500 LowerPos12VoltPowerSupply 11.95
00:00:95000 LowerPos12VoltPowerSupply 11.99
00:00:95500 LowerPos12VoltPowerSupply 11.94
00:00:96000 LowerPos12VoltPowerSupply 11.91
00:00:96500 LowerPos12VoltPowerSupply 12.0
00:00:97000 LowerPos12VoltPowerSupply 12.01
00:00:97500 LowerPos12VoltPowerSupply 11.99
00:00:98000 LowerPos12VoltPowerSupply 11.91
00:00:98500 LowerPos12VoltPowerSupply 11.93
00:00:99000 LowerPos12VoltPowerSupply 12.04
00:00:99500 LowerPos12VoltPowerSupply 11.99
00:00:100000 LowerPos12VoltPowerSupply 11.97
00:00:100500 LowerPos12VoltPowerSupply 11.93
00:00:101000 LowerPos12VoltPowerSupply 12.01
00:00:101500 LowerPos12VoltPowerSupply 11.95
00:00:102000 LowerPos12VoltPowerSupply 11.99
00:00:102500 LowerPos12VoltPowerSupply 12.02
00:00:103000 LowerPos12VoltPowerSupply 12.0
00:00:103500 LowerPos12VoltPowerSupply 11.97
00:00:104000 LowerPos12VoltPowerSupply 11.92
00:00:104500 LowerPos12VoltPowerSupply 11.97
00:00:105000 LowerPos12VoltPowerSupply 12.05
00:00:105500 LowerPos12VoltPowerSupply 11.94
00:00:106000 LowerPos12VoltPowerSupply 11.93
00:00:106500 LowerPos12VoltPowerSupply 12.1
00:00:107000 LowerPos12VoltPowerSupply 11.93
00:00:107500 LowerPos12VoltPowerSupply 12.1
00:00:108000 LowerPos12VoltPowerSupply 11.91
00:00:108500 LowerPos12VoltPowerSupply 12.04
00:00:109000 LowerPos12VoltPowerSupply 12.01
00:00:109500 LowerPos12VoltPowerSupply 11.98
00:00:110000 LowerPos12VoltPowerSupply 11.97
00:00:110500 LowerPos12VoltPowerSupply 11.91
00:00:111000 LowerPos12VoltPowerSupply 11.91
00:00:111500 LowerPos12VoltPowerSupply 11.94
00:00:112000 LowerPos12VoltPowerSupply 12.02
00:00:112500 LowerPos12VoltPowerSupply 12.02
00:00:113000 LowerPos12VoltPowerSupply 11.98
00:00:113500 LowerPos12VoltPowerSupply 11.91
00:00:114000 LowerPos12VoltPowerSupply 12.02
00:00:114500 LowerPos12VoltPowerSupply 12.07
00:00:115000 LowerPos12VoltPowerSupply 11.92
00:00:115500 LowerPos12VoltPowerSupply 12.07
00:00:116000 LowerPos12VoltPowerSupply 12.03
00:00:116500 LowerPos12VoltPowerSupply 11.93
00:00:117000 LowerPos12VoltPowerSupply 11.91
00:00:117500 LowerPos12VoltPowerSupply 12.0
00:00:118000 LowerPos12VoltPowerSupply 12.02
00:00:118500 LowerPos12VoltPowerSupply 12.02
00:00:119000 LowerPos12VoltPowerSupply 11.91
00:00:119500 LowerPos12VoltPowerSupply 12.06
00:00:120000 LowerPos12VoltPowerSupply 11.98
00:00:120500 LowerPos12VoltPowerSupply 11.96
00:00:121000 LowerPos12VoltPowerSupply 12.08
00:00:121500 LowerPos12VoltPowerSupply 11.97
00:00:122000 LowerPos12VoltPowerSupply 12.04
00:00:122500 LowerPos12VoltPowerSupply 12.08
00:00:123000 LowerPos12VoltPowerSupply 12.06
00:00:123500 LowerPos12VoltPowerSupply 11.99
